6.346 2.963 100000 100000 100000 100000 100000 100000 100000 -1.234 -6.765 0 0 0 0 0 0 0 0.29852843 10717
6.389 3.098 100000 100000 100000 100000 100000 100000 100000 0.943 -9.561 0 0 0 0 0 0 0 0.31119776 10823
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.29571486 10929
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.263021 11036
5.976 100000 100000 100000 100000 100000 100000 100000 100000 -4.29 0 0 0 0 0 0 0 0 0.3065884 11142
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.30600715 11248
3.595 100000 100000 100000 100000 100000 100000 100000 100000 -6.451 0 0 0 0 0 0 0 0 0.2868228 11355
3.566 100000 100000 100000 100000 100000 100000 100000 100000 -4.563 0 0 0 0 0 0 0 0 0.30600715 11461
5.78 100000 100000 100000 100000 100000 100000 100000 100000 -7.643 0 0 0 0 0 0 0 0 0.25620723 11568
3.38 100000 100000 100000 100000 100000 100000 100000 100000 -8.162 0 0 0 0 0 0 0 0 0.28431845 11674
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.21039772 11780
2.482 100000 100000 100000 100000 100000 100000 100000 100000 -12.967 0 0 0 0 0 0 0 0 0.263021 11887
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.12673259 11993
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.21440172 12100
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.19652557 12206
3.53 100000 100000 100000 100000 100000 100000 100000 100000 -1.812 0 0 0 0 0 0 0 0 0.15824318 12312
3.533 100000 100000 100000 100000 100000 100000 100000 100000 -0.852 0 0 0 0 0 0 0 0 0.17235708 12419
3.549 5.796 100000 100000 100000 100000 100000 100000 100000 -2.098 -5.029 0 0 0 0 0 0 0 0.17235708 12525
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.20929313 12632
3.58 5.792 100000 100000 100000 100000 100000 100000 100000 -2.645 -5.247 0 0 0 0 0 0 0 0.08343482 12738
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.10547757 12844
3.467 100000 100000 100000 100000 100000 100000 100000 100000 -4.896 0 0 0 0 0 0 0 0 0.156183 12951
3.528 5.732 100000 100000 100000 100000 100000 100000 100000 -0.709 -3.649 0 0 0 0 0 0 0 0.13088536 13057
3.548 5.621 100000 100000 100000 100000 100000 100000 100000 0.959 -8.251 0 0 0 0 0 0 0 0.16198087 13163
3.474 100000 100000 100000 100000 100000 100000 100000 100000 -1.292 0 0 0 0 0 0 0 0 0.14995623 13270
3.54 5.754 100000 100000 100000 100000 100000 100000 100000 -4.524 -4.651 0 0 0 0 0 0 0 0.13919806 13376
3.494 100000 100000 100000 100000 100000 100000 100000 100000 -5.629 0 0 0 0 0 0 0 0 0.12470603 13483
3.444 100000 100000 100000 100000 100000 100000 100000 100000 -1.857 0 0 0 0 0 0 0 0 0.15452099 13589
3.526 100000 100000 100000 100000 100000 100000 100000 100000 -0.554 0 0 0 0 0 0 0 0 0.06903839 13695
3.485 100000 100000 100000 100000 100000 100000 100000 100000 -1.039 0 0 0 0 0 0 0 0 0.06094122 13802
3.349 100000 100000 100000 100000 100000 100000 100000 100000 -5.308 0 0 0 0 0 0 0 0 0.06120324 13908
3.493 100000 100000 100000 100000 100000 100000 100000 100000 -6.145 0 0 0 0 0 0 0 0 0.06263971 14015
3.485 100000 100000 100000 100000 100000 100000 100000 100000 -1.118 0 0 0 0 0 0 0 0 0.06120324 14121
3.511 100000 100000 100000 100000 100000 100000 100000 100000 1.274 0 0 0 0 0 0 0 0 0.06263971 14227
3.481 100000 100000 100000 100000 100000 100000 100000 100000 0.365 0 0 0 0 0 0 0 0 0.00000023841858 14334
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.0143888 14440
3.532 100000 100000 100000 100000 100000 100000 100000 100000 3.2 0 0 0 0 0 0 0 0 0.109261274 14547
3.451 100000 100000 100000 100000 100000 100000 100000 100000 -0.611 0 0 0 0 0 0 0 0 6.2762165 14653
3.449 100000 100000 100000 100000 100000 100000 100000 100000 -6.473 0 0 0 0 0 0 0 0 6.2291813 14759
3.453 100000 100000 100000 100000 100000 100000 100000 100000 -1.955 0 0 0 0 0 0 0 0 0.0143888 14866
3.499 100000 100000 100000 100000 100000 100000 100000 100000 4.369 0 0 0 0 0 0 0 0 6.2279234 14972
100000 100000 100000 100000 100000 100000 100000 100000 100000 0 0 0 0 0 0 0 0 0 0.027869225 15078
3.491 100000 100000 100000 100000 100000 100000 100000 100000 2.561 0 0 0 0 0 0 0 0 0.014047623 15185
3.421 100000 100000 100000 100000 100000 100000 100000 100000 -2.576 0 0 0 0 0 0 0 0 0.02831316 15291
3.393 100000 100000 100000 100000 100000 100000 100000 100000 -6.501 0 0 0 0 0 0 0 0 6.263221 15398
3.503 100000 100000 100000 100000 100000 100000 100000 100000 -0.96 0 0 0 0 0 0 0 0 0.034560442 15504
3.458 100000 100000 100000 100000 100000 100000 100000 100000 2.524 0 0 0 0 0 0 0 0 0.02831316 15610
3.459 100000 100000 100000 100000 100000 100000 100000 100000 -0.452 0 0 0 0 0 0 0 0 0.06518936 15717
3.457 100000 100000 100000 100000 100000 100000 100000 100000 -7.359 0 0 0 0 0 0 0 0 0.014047623 15823
3.473 100000 100000 100000 100000 100000 100000 100000 100000 2.237 0 0 0 0 0 0 0 0 0.0143888 15930
3.457 100000 100000 100000 100000 100000 100000 100000 100000 0.959 0 0 0 0 0 0 0 0 0.006808996 16036
3.482 100000 100000 100000 100000 100000 100000 100000 100000 -1.278 0 0 0 0 0 0 0 0 6.188149 16142
3.386 100000 100000 100000 100000 100000 100000 100000 100000 -3.121 0 0 0 0 0 0 0 0 6.188149 16249
3.377 100000 100000 100000 100000 100000 100000 100000 100000 2.941 0 0 0 0 0 0 0 0 6.1462317 16355
3.398 5.893 100000 100000 100000 100000 100000 100000 100000 3.625 -6.627 0 0 0 0 0 0 0 6.2028856 16462
3.399 1.766 100000 100000 100000 100000 100000 100000 100000 4.102 -21.352 0 0 0 0 0 0 0 6.199751 16568
3.419 100000 100000 100000 100000 100000 100000 100000 100000 5.673 0 0 0 0 0 0 0 0 6.131051 16674
3.44 100000 100000 100000 100000 100000 100000 100000 100000 7.429 0 0 0 0 0 0 0 0 6.1254654 16781
3.455 100000 100000 100000 100000 100000 100000 100000 100000 8.514 0 0 0 0 0 0 0 0 6.090644 16887
3.454 100000 100000 100000 100000 100000 100000 100000 100000 8.932 0 0 0 0 0 0 0 0 6.130799 16993
3.435 100000 100000 100000 100000 100000 100000 100000 100000 4.991 0 0 0 0 0 0 0 0 6.0866604 17100
3.412 100000 100000 100000 100000 100000 100000 100000 100000 5.496 0 0 0 0 0 0 0 0 6.1515393 17206
3.456 100000 100000 100000 100000 100000 100000 100000 100000 7.639 0 0 0 0 0 0 0 0 6.1230145 17313
3.411 100000 100000 100000 100000 100000 100000 100000 100000 3.853 0 0 0 0 0 0 0 0 6.0439405 17419
3.454 100000 100000 100000 100000 100000 100000 100000 100000 10.395 0 0 0 0 0 0 0 0 6.103797 17525
3.448 100000 100000 100000 100000 100000 100000 100000 100000 9.943 0 0 0 0 0 0 0 0 6.0244427 17632
3.448 100000 100000 100000 100000 100000 100000 100000 100000 10.107 0 0 0 0 0 0 0 0 6.034565 17738
3.436 100000 100000 100000 100000 100000 100000 100000 100000 8.73 0 0 0 0 0 0 0 0 6.103797 17845
3.437 100000 100000 100000 100000 100000 100000 100000 100000 10.069 0 0 0 0 0 0 0 0 6.0952854 17951
3.421 100000 100000 100000 100000 100000 100000 100000 100000 10.814 0 0 0 0 0 0 0 0 5.989449 18057
3.423 2.212 100000 100000 100000 100000 100000 100000 100000 9.787 -13.061 0 0 0 0 0 0 0 6.056364 18164
3.43 2.231 100000 100000 100000 100000 100000 100000 100000 11.402 -8.8 0 0 0 0 0 0 0 6.0038013 18270
3.45 2.197 100000 100000 100000 100000 100000 100000 100000 13.799 -12.502 0 0 0 0 0 0 0 6.0053473 18377
3.45 2.192 100000 100000 100000 100000 100000 100000 100000 8.944 -10.9 0 0 0 0 0 0 0 5.9270887 18483
3.429 2.21 100000 100000 100000 100000 100000 100000 100000 10.571 -9.757 0 0 0 0 0 0 0 5.945758 18589
3.429 100000 100000 100000 100000 100000 100000 100000 100000 12.427 0 0 0 0 0 0 0 0 5.9318185 18696
3.464 2.233 100000 100000 100000 100000 100000 100000 100000 12.884 -9.179 0 0 0 0 0 0 0 5.937333 18802
3.44 2.168 100000 100000 100000 100000 100000 100000 100000 13.476 -8.312 0 0 0 0 0 0 0 5.8536167 18909
3.439 5.421 2.212 100000 100000 100000 100000 100000 100000 15.06 -7.553 -8.254 0 0 0 0 0 0 5.8832235 19015
3.435 2.234 100000 100000 100000 100000 100000 100000 100000 13.62 -6.111 0 0 0 0 0 0 0 5.8318806 19121
3.448 2.244 5.369 100000 100000 100000 100000 100000 100000 11.789 -4.983 -7.345 0 0 0 0 0 0 5.8568125 19228
3.439 5.288 2.225 100000 100000 100000 100000 100000 100000 11.378 -7.295 -8.07 0 0 0 0 0 0 5.7527266 19334
3.437 5.278 2.2 100000 100000 100000 100000 100000 100000 13.24 -3.872 -9.936 0 0 0 0 0 0 5.7245045 19440
3.424 5.312 2.169 100000 100000 100000 100000 100000 100000 13.324 -1.473 -8.655 0 0 0 0 0 0 5.7283993 19547
3.427 5.279 2.196 100000 100000 100000 100000 100000 100000 9.251 -5.504 -9.287 0 0 0 0 0 0 5.67441 19653
3.423 5.367 2.198 100000 100000 100000 100000 100000 100000 8.235 -5.44 -10.41 0 0 0 0 0 0 5.6070814 19760
3.415 5.352 100000 100000 100000 100000 100000 100000 100000 10.711 -0.745 0 0 0 0 0 0 0 5.6537027 19866
3.411 5.332 1.729 100000 100000 100000 100000 100000 100000 10.68 -0.765 -16.505 0 0 0 0 0 0 5.6880674 19972
3.414 5.33 2.179 100000 100000 100000 100000 100000 100000 10.051 0.188 -12.206 0 0 0 0 0 0 5.659781 20079
3.444 5.358 2.182 100000 100000 100000 100000 100000 100000 9.935 -0.435 -12.888 0 0 0 0 0 0 5.721013 20185
3.447 5.353 2.233 100000 100000 100000 100000 100000 100000 7.675 -0.375 -10.18 0 0 0 0 0 0 5.67441 20292
3.445 5.308 2.258 100000 100000 100000 100000 100000 100000 9.228 -0.579 -10.477 0 0 0 0 0 0 5.687397 20398
3.433 5.311 100000 100000 100000 100000 100000 100000 100000 8.158 0.882 0 0 0 0 0 0 0 5.675851 20504
3.439 5.28 2.229 100000 100000 100000 100000 100000 100000 8.732 -1.893 -11.287 0 0 0 0 0 0 5.720131 20611
3.467 5.317 100000 100000 100000 100000 100000 100000 100000 8.583 0.872 0 0 0 0 0 0 0 5.615399 20717
3.447 5.327 2.208 100000 100000 100000 100000 100000 100000 8.491 -2.172 -12.199 0 0 0 0 0 0 5.7314215 20824
3.464 5.293 100000 100000 100000 100000 100000 100000 100000 9.173 -9.944 0 0 0 0 0 0 0 5.669423 20930
3.482 100000 100000 100000 100000 100000 100000 100000 100000 9.036 0 0 0 0 0 0 0 0 5.6523027 21036
3.447 5.327 100000 100000 100000 100000 100000 100000 100000 2.92 -3.382 0 0 0 0 0 0 0 5.5851808 21143
3.467 5.276 100000 100000 100000 100000 100000 100000 100000 7.048 -4.676 0 0 0 0 0 0 0 5.67441 21249
3.5 5.294 100000 100000 100000 100000 100000 100000 100000 10.354 -2.106 0 0 0 0 0 0 0 5.6102724 21355
3.471 5.298 100000 100000 100000 100000 100000 100000 100000 9.406 1.684 0 0 0 0 0 0 0 5.583802 21462
3.48 5.276 100000 100000 100000 100000 100000 100000 100000 12.522 2.469 0 0 0 0 0 0 0 5.659781 21568
3.489 5.256 100000 100000 100000 100000 100000 100000 100000 5.739 -3.162 0 0 0 0 0 0 0 5.5939674 21675
3.466 5.297 100000 100000 100000 100000 100000 100000 100000 9.968 -3.247 0 0 0 0 0 0 0 5.6303453 21781
3.489 5.307 100000 100000 100000 100000 100000 100000 100000 5.086 -6.068 0 0 0 0 0 0 0 5.6070814 21887
3.488 5.292 2.124 100000 100000 100000 100000 100000 100000 3.092 -0.231 -13.252 0 0 0 0 0 0 5.566682 21994
3.478 5.323 100000 100000 100000 100000 100000 100000 100000 4.311 2.452 0 0 0 0 0 0 0 5.6652193 22100
3.472 5.3 100000 100000 100000 100000 100000 100000 100000 9.08 3.291 0 0 0 0 0 0 0 5.6070814 22207
3.473 5.294 100000 100000 100000 100000 100000 100000 100000 6.818 4.461 0 0 0 0 0 0 0 5.471499 22313
5.305 3.461 100000 100000 100000 100000 100000 100000 100000 4.198 3.152 0 0 0 0 0 0 0 5.503525 22419
3.476 5.295 100000 100000 100000 100000 100000 100000 100000 6.164 -1.622 0 0 0 0 0 0 0 5.5028467 22526
3.515 5.271 2.274 100000 100000 100000 100000 100000 100000 3.241 -6.455 -11.675 0 0 0 0 0 0 5.5771832 22632
3.515 5.272 2.168 100000 100000 100000 100000 100000 100000 5.737 0.598 -14.801 0 0 0 0 0 0 5.566682 22739
3.508 5.29 100000 100000 100000 100000 100000 100000 100000 5.923 5.512 0 0 0 0 0 0 0 5.516593 22845
3.508 5.277 100000 100000 100000 100000 100000 100000 100000 8.884 6.973 0 0 0 0 0 0 0 5.532943 22951
5.274 3.488 100000 100000 100000 100000 100000 100000 100000 7.739 4.834 0 0 0 0 0 0 0 5.5477743 23058
5.285 3.473 100000 100000 100000 100000 100000 100000 100000 7.286 5.964 0 0 0 0 0 0 0 5.516593 23164
5.287 3.547 100000 100000 100000 100000 100000 100000 100000 8.107 3.81 0 0 0 0 0 0 0 5.540313 23270
5.291 3.502 100000 100000 100000 100000 100000 100000 100000 7.322 2.157 0 0 0 0 0 0 0 5.486518 23377
3.568 5.273 100000 100000 100000 100000 100000 100000 100000 7.191 6.203 0 0 0 0 0 0 0 5.496724 23483
5.282 3.552 100000 100000 100000 100000 100000 100000 100000 5.744 0.481 0 0 0 0 0 0 0 5.4192 23590
5.306 3.506 2.112 100000 100000 100000 100000 100000 100000 8.695 3.694 -13.632 0 0 0 0 0 0 5.4917603 23696
5.312 3.538 1.829 100000 100000 100000 100000 100000 100000 9.724 2.449 -17.206 0 0 0 0 0 0 5.4021206 23802
5.302 3.468 100000 100000 100000 100000 100000 100000 100000 12.212 3.442 0 0 0 0 0 0 0 5.471499 23909
5.286 3.614 2.01 100000 100000 100000 100000 100000 100000 11.252 0.719 -14.754 0 0 0 0 0 0 5.3912506 24015
5.291 3.554 100000 100000 100000 100000 100000 100000 100000 11.252 2.205 0 0 0 0 0 0 0 5.4814587 24122
5.295 100000 100000 100000 100000 100000 100000 100000 100000 9.965 0 0 0 0 0 0 0 0 5.3771596 24228
5.302 3.129 100000 100000 100000 100000 100000 100000 100000 8.616 -6.478 0 0 0 0 0 0 0 5.4093075 24334
5.277 3.541 100000 100000 100000 100000 100000 100000 100000 5.932 -2.429 0 0 0 0 0 0 0 5.4681277 24441
5.259 3.852 100000 100000 100000 100000 100000 100000 100000 6.496 -7.764 0 0 0 0 0 0 0 5.372815 24547
5.234 3.49 100000 100000 100000 100000 100000 100000 100000 7.81 -4.143 0 0 0 0 0 0 0 5.3957753 24654
5.247 100000 100000 100000 100000 100000 100000 100000 100000 6.95 0 0 0 0 0 0 0 0 5.3911133 24760
5.239 1.818 100000 100000 100000 100000 100000 100000 100000 7.737 -15.509 0 0 0 0 0 0 0 5.2749395 24866
5.236 100000 100000 100000 100000 100000 100000 100000 100000 8.488 0 0 0 0 0 0 0 0 5.327305 24973
5.244 100000 100000 100000 100000 100000 100000 100000 100000 11.057 0 0 0 0 0 0 0 0 5.3546576 25079
5.228 1.666 100000 100000 100000 100000 100000 100000 100000 12.087 -17.629 0 0 0 0 0 0 0 5.3071814 25185
5.229 3.8 2.7 100000 100000 100000 100000 100000 100000 14.669 1.122 -10.845 0 0 0 0 0 0 5.3243284 25292
5.225 3.816 2.751 100000 100000 100000 100000 100000 100000 13.612 1.237 -8.518 0 0 0 0 0 0 5.191078 25398
5.239 3.823 100000 100000 100000 100000 100000 100000 100000 15.746 -3.2 0 0 0 0 0 0 0 5.0830965 25505
5.264 3.848 100000 100000 100000 100000 100000 100000 100000 15.375 0.446 0 0 0 0 0 0 0 5.2820807 25611
5.229 3.833 100000 100000 100000 100000 100000 100000 100000 14.594 -0.975 0 0 0 0 0 0 0 5.2202816 25717
5.224 3.778 100000 100000 100000 100000 100000 100000 100000 10.627 -1.872 0 0 0 0 0 0 0 5.1220827 25824
5.243 3.849 100000 100000 100000 100000 100000 100000 100000 12.793 0.661 0 0 0 0 0 0 0 5.186758 25930
5.239 3.811 100000 100000 100000 100000 100000 100000 100000 11.096 4.843 0 0 0 0 0 0 0 5.1324863 26037
5.236 3.753 100000 100000 100000 100000 100000 100000 100000 11.894 2.358 0 0 0 0 0 0 0 5.0876245 26143
5.232 3.769 100000 100000 100000 100000 100000 100000 100000 13.525 5.611 0 0 0 0 0 0 0 5.1279154 26249
5.227 3.747 2.001 100000 100000 100000 100000 100000 100000 11.69 1.125 -11.704 0 0 0 0 0 0 5.0107384 26356
5.254 3.761 100000 100000 100000 100000 100000 100000 100000 12.126 -2.371 0 0 0 0 0 0 0 5.092148 26462
5.252 3.796 2.8 100000 100000 100000 100000 100000 100000 11.586 -0.101 -6.165 0 0 0 0 0 0 4.9468813 26569
5.269 3.696 3.309 100000 100000 100000 100000 100000 100000 12.09 2.909 -4.64 0 0 0 0 0 0 5.0731506 26675
5.265 3.707 2.126 100000 100000 100000 100000 100000 100000 10.908 4.014 -9.217 0 0 0 0 0 0 4.913744 26781
5.303 3.691 2.085 100000 100000 100000 100000 100000 100000 12.722 1.835 -7.921 0 0 0 0 0 0 4.8817706 26888
5.306 3.705 2.066 100000 100000 100000 100000 100000 100000 11.731 2.947 -9.868 0 0 0 0 0 0 4.9394145 26994
5.306 3.737 100000 100000 100000 100000 100000 100000 100000 13.801 2.878 0 0 0 0 0 0 0 4.9013214 27100
5.302 3.694 1.989 100000 100000 100000 100000 100000 100000 12.865 -2.376 -8.927 0 0 0 0 0 0 4.930363 27207
5.32 3.796 2.612 100000 100000 100000 100000 100000 100000 12.121 -0.595 -5.017 0 0 0 0 0 0 4.8059006 27313
5.273 3.684 2.599 100000 100000 100000 100000 100000 100000 8.049 -2.933 -3.593 0 0 0 0 0 0 4.941345 27420
5.202 3.657 2.58 100000 100000 100000 100000 100000 100000 4.238 3.212 -6.167 0 0 0 0 0 0 4.899774 27526
5.247 3.698 2.672 100000 100000 100000 100000 100000 100000 6.133 4.713 -6.848 0 0 0 0 0 0 4.8010054 27632
5.238 3.675 100000 100000 100000 100000 100000 100000 100000 5.744 2.984 0 0 0 0 0 0 0 4.7719 27739
3.72 5.17 2.051 100000 100000 100000 100000 100000 100000 6.934 1.85 -9.08 0 0 0 0 0 0 4.755178 27845
3.731 5.188 2.066 100000 100000 100000 100000 100000 100000 12.239 3.352 -8.089 0 0 0 0 0 0 4.8129125 27952
3.686 5.153 1.976 100000 100000 100000 100000 100000 100000 11.871 -0.847 -3.776 0 0 0 0 0 0 4.6811376 28058
3.705 5.19 1.912 100000 100000 100000 100000 100000 100000 12.442 -3.286 -5.507 0 0 0 0 0 0 4.717748 28164
3.703 5.28 2.045 100000 100000 100000 100000 100000 100000 13.594 1.641 -8.804 0 0 0 0 0 0 4.682781 28271
3.681 5.326 2.297 100000 100000 100000 100000 100000 100000 12.541 5.384 -10.24 0 0 0 0 0 0 4.621877 28377
3.688 5.347 1.893 100000 100000 100000 100000 100000 100000 10.099 1.29 -8.366 0 0 0 0 0 0 4.6785035 28484
3.71 2.457 2.017 100000 100000 100000 100000 100000 100000 12.504 -6.218 -8.464 0 0 0 0 0 0 4.60261 28590
3.688 2.544 5.396 100000 100000 100000 100000 100000 100000 12.717 -3.634 -6.779 0 0 0 0 0 0 4.569814 28696
3.686 2.664 5.293 100000 100000 100000 100000 100000 100000 10.85 2.704 1.853 0 0 0 0 0 0 4.5804453 28803
3.694 5.338 2.595 100000 100000 100000 100000 100000 100000 13.283 6.587 1.019 0 0 0 0 0 0 4.5928326 28909
3.675 5.361 6.717 1.977 100000 100000 100000 100000 100000 11.735 6.603 -4.975 -7.06 0 0 0 0 0 4.579746 29015
3.683 5.349 2.061 100000 100000 100000 100000 100000 100000 13.623 4.958 -1.199 0 0 0 0 0 0 4.5742517 29122
3.681 5.388 2.15 100000 100000 100000 100000 100000 100000 13.721 4.917 -3.468 0 0 0 0 0 0 4.512266 29228
3.687 5.358 2.081 100000 100000 100000 100000 100000 100000 13.005 6.602 -4.685 0 0 0 0 0 0 4.6188774 29335
3.697 5.377 2.607 100000 100000 100000 100000 100000 100000 12.879 3.117 -5.149 0 0 0 0 0 0 4.533452 29441
3.691 5.382 2.087 100000 100000 100000 100000 100000 100000 14.946 5.807 -10.87 0 0 0 0 0 0 4.4872603 29547
3.703 5.383 2.004 100000 100000 100000 100000 100000 100000 14.545 -2.124 -7.218 0 0 0 0 0 0 4.4788804 29654
3.69 1.974 100000 100000 100000 100000 100000 100000 100000 10.901 -7.187 0 0 0 0 0 0 0 4.3326306 29760
3.67 5.439 1.866 100000 100000 100000 100000 100000 100000 9.637 -2.516 -7.701 0 0 0 0 0 0 4.3104954 29867
3.697 1.886 5.328 100000 100000 100000 100000 100000 100000 9.381 -3.974 -4.121 0 0 0 0 0 0 4.2305183 29973
3.72 1.881 5.418 100000 100000 100000 100000 100000 100000 9.22 -4.045 -5.992 0 0 0 0 0 0 4.2882395 30079
