1893	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-4129	0	0	0	0	0	0	0	00.19	-0.14	-0.02	-0.09	-0.02	1.00	26.98	3.12	-0.08	2.67
2.62	135620	1911	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2394	0	0	0	0	0	0	0	0-0.03	0.02	0.00	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	135719	1907	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2296	0	0	0	0	0	0	0	00.09	-0.03	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	135819	1917	5328	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1268	-5248	0	0	0	0	0	0	00.00	-0.02	-0.03	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	135918	1909	5333	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2424	-6106	0	0	0	0	0	0	0-0.05	-0.09	0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136018	1906	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1915	0	0	0	0	0	0	0	00.05	0.00	-0.13	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136117	1907	5325	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1722	-7317	0	0	0	0	0	0	0-0.03	0.00	-0.03	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136217	1900	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2523	0	0	0	0	0	0	0	00.05	-0.02	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136316	1907	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-3036	0	0	0	0	0	0	0	0-0.03	-0.11	-0.11	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136416	1902	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1939	0	0	0	0	0	0	0	00.00	0.05	-0.02	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136515	1919	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2410	0	0	0	0	0	0	0	00.03	0.02	-0.03	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136614	1901	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1949	0	0	0	0	0	0	0	00.00	-0.03	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136714	1901	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1728	0	0	0	0	0	0	0	0-0.02	-0.03	-0.03	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136813	1914	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2793	0	0	0	0	0	0	0	00.03	0.02	-0.14	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	136913	1890	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2467	0	0	0	0	0	0	0	00.06	0.00	-0.03	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137012	1913	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1686	0	0	0	0	0	0	0	00.11	-0.08	-0.09	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137112	1903	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2977	0	0	0	0	0	0	0	00.03	-0.02	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137211	1897	5221	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1672	-6801	0	0	0	0	0	0	00.06	-0.02	-0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137311	1912	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1421	0	0	0	0	0	0	0	00.00	0.02	-0.05	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137410	1895	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2457	0	0	0	0	0	0	0	0-0.03	0.00	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137510	1905	5351	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2296	-6792	0	0	0	0	0	0	00.05	-0.02	-0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137609	1921	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2393	0	0	0	0	0	0	0	00.00	-0.03	-0.05	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137709	1909	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-3367	0	0	0	0	0	0	0	00.03	0.06	0.02	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137808	1903	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2044	0	0	0	0	0	0	0	00.05	-0.02	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	137908	1906	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1444	0	0	0	0	0	0	0	0-0.02	-0.05	-0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138007	1912	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2891	0	0	0	0	0	0	0	00.05	0.03	-0.06	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138107	1899	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-3434	0	0	0	0	0	0	0	0-0.02	0.00	-0.02	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138206	1910	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2084	0	0	0	0	0	0	0	00.08	0.03	-0.03	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138306	1920	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1253	0	0	0	0	0	0	0	00.05	-0.02	-0.06	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138405	1912	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1380	0	0	0	0	0	0	0	00.00	0.00	0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138505	1911	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2351	0	0	0	0	0	0	0	00.11	-0.06	-0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138604	1915	5177	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2994	-7612	0	0	0	0	0	0	00.00	0.02	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138704	1908	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2267	0	0	0	0	0	0	0	00.00	0.00	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138803	1910	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1318	0	0	0	0	0	0	0	00.05	-0.05	-0.09	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	138903	1901	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2200	0	0	0	0	0	0	0	00.09	-0.03	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139002	1909	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2513	0	0	0	0	0	0	0	0-0.03	-0.06	-0.03	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139102	1902	5171	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2955	-7062	0	0	0	0	0	0	00.00	0.00	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139201	1908	3921	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1591	-4656	0	0	0	0	0	0	00.08	0.09	-0.09	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139301	1908	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1593	0	0	0	0	0	0	0	00.06	0.00	0.00	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139400	1909	5344	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2045	-6725	0	0	0	0	0	0	0-0.03	0.00	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139500	1914	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2458	0	0	0	0	0	0	0	0-0.02	0.00	-0.02	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139599	1890	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2528	0	0	0	0	0	0	0	00.03	0.02	-0.03	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139699	1903	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2839	0	0	0	0	0	0	0	00.00	0.03	-0.08	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139798	1887	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-3373	0	0	0	0	0	0	0	00.00	0.00	0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139897	1903	3891	5255	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2577	-5119	-5157	0	0	0	0	0	0-0.02	0.00	0.00	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	139997	1898	3826	5319	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2067	-4705	-4808	0	0	0	0	0	0-0.02	-0.03	-0.02	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140096	1905	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1837	0	0	0	0	0	0	0	00.03	0.05	0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140196	1903	3969	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2443	-6834	0	0	0	0	0	0	00.05	-0.06	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140295	1903	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2472	0	0	0	0	0	0	0	00.00	-0.03	-0.02	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140395	1911	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1859	0	0	0	0	0	0	0	00.05	0.02	-0.05	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140494	1909	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2569	0	0	0	0	0	0	0	00.09	-0.03	-0.09	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140594	1901	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1484	0	0	0	0	0	0	0	00.03	-0.05	-0.08	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140693	1909	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1948	0	0	0	0	0	0	0	0-0.02	-0.03	0.00	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140793	1914	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1970	0	0	0	0	0	0	0	00.03	0.00	-0.11	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140892	1912	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2036	0	0	0	0	0	0	0	00.02	0.00	-0.06	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	140992	1917	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2007	0	0	0	0	0	0	0	00.08	0.00	0.00	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	141091	1908	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1362	0	0	0	0	0	0	0	00.08	0.00	-0.06	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	141191	1907	5171	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-1933	-7166	0	0	0	0	0	0	00.00	0.02	-0.06	-0.09	-0.02	1.00	27.64	3.12	-0.08	2.62
2.62	141290	1902	3885	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	100000000.00	-2591	-5960	0	0	0	0	0	0	00.09	0.00	-0.05	-0.08	-0.02	1.00	27.64	3.12	-0.08	2.62
