-13.53,18.72,-82.96,
-0.172391,-0.172391,10.190242,-0.007457,0.019175,0.001065,-13.53,18.72,-82.96,
-0.205912,-0.162814,10.190242,-0.007457,0.019175,0.001065,-14.01,19.97,-82.13,
-0.172391,-0.186757,10.223763,-0.007457,0.019175,0.001065,-14.86,19.95,-82.95,
-0.201123,-0.153237,10.223763,-0.007457,0.019175,0.001065,-14.20,18.87,-82.80,
-0.229855,-0.181969,10.185454,-0.007457,0.019175,0.001065,-14.20,18.87,-82.80,
-0.201123,-0.220278,10.195031,-0.007457,0.019175,0.001065,-15.03,19.62,-83.93,
-0.177180,-0.201123,10.214185,-0.007457,0.019175,0.001065,-15.04,18.87,-81.66,
-0.191546,-0.167603,10.209397,-0.007457,0.019175,0.001065,-15.19,19.93,-84.09,
-0.205912,-0.210700,10.190242,-0.007457,0.019175,0.001065,-15.19,19.93,-84.09,
-0.196335,-0.177180,10.204608,-0.007457,0.019175,0.001065,-15.19,19.93,-84.09,
-0.210700,-0.162814,10.209397,-0.009588,0.017044,0.000000,-15.35,20.57,-83.10,
-0.201123,-0.181969,10.209397,-0.009588,0.017044,0.000000,-15.35,20.57,-83.10,
-0.158025,-0.162814,10.209397,-0.009588,0.017044,0.000000,-15.35,20.57,-83.10,
-0.177180,-0.162814,10.204608,-0.009588,0.017044,0.000000,-15.21,18.23,-82.64,
-0.191546,-0.201123,10.209397,-0.009588,0.017044,0.000000,-15.21,18.23,-82.64,
-0.186757,-0.181969,10.190242,-0.009588,0.017044,0.000000,-16.71,19.61,-83.12,
-0.201123,-0.167603,10.199819,-0.009588,0.017044,0.000000,-16.71,19.61,-83.12,
-0.186757,-0.196335,10.209397,-0.009588,0.017044,0.000000,-16.71,19.61,-83.12,
-0.186757,-0.162814,10.214185,-0.009588,0.017044,0.000000,-15.70,19.48,-82.63,
-0.196335,-0.148448,10.218974,-0.009588,0.017044,0.000000,-15.70,19.48,-82.63,
-0.234644,-0.172391,10.214185,-0.009588,0.017044,0.000000,-15.70,19.48,-82.63,
-0.220278,-0.177180,10.204608,-0.009588,0.017044,0.000000,-15.18,21.19,-83.26,
-0.201123,-0.186757,10.199819,-0.009588,0.017044,0.000000,-15.18,21.19,-83.26,
-0.181969,-0.181969,10.190242,-0.010653,0.019175,0.005326,-13.68,20.11,-83.92,
-0.196335,-0.181969,10.195031,-0.010653,0.019175,0.005326,-13.68,20.11,-83.92,
-0.201123,-0.186757,10.199819,-0.010653,0.019175,0.005326,-13.68,20.11,-83.92,
-0.215489,-0.196335,10.195031,-0.010653,0.019175,0.005326,-15.87,19.62,-83.61,
-0.215489,-0.186757,10.223763,-0.010653,0.019175,0.005326,-15.87,19.62,-83.61,
-0.215489,-0.158025,10.199819,-0.010653,0.019175,0.005326,-16.05,18.69,-82.64,
-0.210700,-0.191546,10.214185,-0.010653,0.019175,0.005326,-16.05,18.69,-82.64,
-0.249010,-0.201123,10.204608,-0.010653,0.019175,0.005326,-16.05,18.69,-82.64,
-0.181969,-0.191546,10.204608,-0.010653,0.019175,0.005326,-14.86,19.95,-82.95,
-0.172391,-0.181969,10.204608,-0.010653,0.019175,0.005326,-14.86,19.95,-82.95,
-0.201123,-0.181969,10.204608,-0.010653,0.019175,0.005326,-14.86,19.95,-82.95,
-0.181969,-0.181969,10.161510,-0.010653,0.019175,0.005326,-16.89,19.13,-84.10,
-0.172391,-0.215489,10.190242,-0.010653,0.019175,0.005326,-16.89,19.13,-84.10,
-0.172391,-0.134082,10.199819,-0.006392,0.020240,0.006392,-15.03,19.32,-83.61,
-0.181969,-0.181969,10.209397,-0.006392,0.020240,0.006392,-15.03,19.32,-83.61,
-0.172391,-0.186757,10.204608,-0.006392,0.020240,0.006392,-15.03,19.32,-83.61,
-0.196335,-0.172391,10.214185,-0.006392,0.020240,0.006392,-16.03,20.70,-84.57,
-0.205912,-0.181969,10.209397,-0.006392,0.020240,0.006392,-14.19,19.34,-82.30,
-0.215489,-0.181969,10.190242,-0.006392,0.020240,0.006392,-14.19,19.34,-82.30,
-0.220278,-0.191546,10.218974,-0.006392,0.020240,0.006392,-15.88,18.84,-83.62,
-0.186757,-0.167603,10.209397,-0.006392,0.020240,0.006392,-15.20,19.47,-83.77,
-0.196335,-0.167603,10.190242,-0.006392,0.020240,0.006392,-15.20,19.49,-82.14,
-0.186757,-0.186757,10.180665,-0.006392,0.020240,0.006392,-15.20,19.49,-82.14,
-0.172391,-0.205912,10.214185,-0.006392,0.020240,0.006392,-14.36,19.17,-83.77,
-0.181969,-0.186757,10.204608,-0.006392,0.020240,0.006392,-14.85,20.25,-83.76,
-0.191546,-0.177180,10.204608,-0.006392,0.020240,0.006392,-16.20,20.08,-83.93,
-0.186757,-0.205912,10.199819,-0.006392,0.020240,0.006392,-16.20,20.08,-83.93,
-0.177180,-0.158025,10.195031,-0.010653,0.018110,0.006392,-14.01,20.28,-82.61,
-0.201123,-0.191546,10.190242,-0.010653,0.018110,0.006392,-15.70,19.47,-83.28,
-0.181969,-0.167603,10.190242,-0.010653,0.018110,0.006392,-14.53,18.88,-81.98,
-0.196335,-0.191546,10.204608,-0.010653,0.018110,0.006392,-14.53,18.88,-81.98,
-0.191546,-0.138871,10.218974,-0.010653,0.018110,0.006392,-14.86,19.49,-82.63,
-0.205912,-0.186757,10.214185,-0.010653,0.018110,0.006392,-16.20,20.09,-83.11,
-0.191546,-0.167603,10.195031,-0.010653,0.018110,0.006392,-16.06,18.22,-82.97,
-0.186757,-0.162814,10.195031,-0.010653,0.018110,0.006392,-16.06,18.22,-82.97,
-0.191546,-0.158025,10.199819,-0.010653,0.018110,0.006392,-16.21,19.61,-83.61,
-0.196335,-0.167603,10.185454,-0.010653,0.018110,0.006392,-15.71,19.15,-83.77,
-0.205912,-0.162814,10.218974,-0.010653,0.018110,0.006392,-15.03,19.63,-83.60,
-0.205912,-0.186757,10.190242,-0.010653,0.018110,0.006392,-14.37,18.70,-83.29,
-0.196335,-0.177180,10.204608,-0.010653,0.018110,0.006392,-14.37,18.70,-83.29,
-0.210700,-0.167603,10.209397,-0.008522,0.017044,0.002131,-15.03,19.63,-83.60,
-0.191546,-0.172391,10.199819,-0.008522,0.017044,0.002131,-15.19,19.97,-81.32,
-0.205912,-0.162814,10.204608,-0.008522,0.017044,0.002131,-15.19,19.97,-81.32,
-0.205912,-0.186757,10.199819,-0.008522,0.017044,0.002131,-15.18,20.74,-82.12,
-0.205912,-0.167603,10.209397,-0.008522,0.017044,0.002131,-14.36,19.16,-84.10,
-0.210700,-0.172391,10.218974,-0.008522,0.017044,0.002131,-14.51,20.58,-82.77,
-0.196335,-0.167603,10.185454,-0.008522,0.017044,0.002131,-15.19,20.26,-82.94,
-0.205912,-0.191546,10.209397,-0.008522,0.017044,0.002131,-15.19,20.26,-82.94,
-0.205912,-0.186757,10.204608,-0.008522,0.017044,0.002131,-14.36,19.48,-84.09,
-0.201123,-0.210700,10.214185,-0.008522,0.017044,0.002131,-15.03,19.63,-83.60,
-0.181969,-0.205912,10.195031,-0.008522,0.017044,0.002131,-15.37,19.33,-82.30,
-0.225066,-0.196335,10.190242,-0.008522,0.017044,0.002131,-15.37,19.33,-82.30,
-0.191546,-0.177180,10.214185,-0.008522,0.017044,0.002131,-12.51,19.67,-82.78,
-0.215489,-0.181969,10.214185,-0.010653,0.018110,0.003196,-15.03,19.62,-84.42,
-0.186757,-0.177180,10.209397,-0.010653,0.018110,0.003196,-17.71,19.94,-80.99,
-0.181969,-0.153237,10.204608,-0.010653,0.018110,0.003196,-17.71,19.94,-80.99,
-0.186757,-0.143659,10.209397,-0.010653,0.018110,0.003196,-16.90,18.21,-83.30,
-0.172391,-0.196335,10.204608,-0.010653,0.018110,0.003196,-14.53,19.33,-82.79,
-0.177180,-0.172391,10.209397,-0.010653,0.018110,0.003196,-14.85,20.72,-83.75,
-0.186757,-0.181969,10.228551,-0.010653,0.018110,0.003196,-14.85,20.72,-83.75,
-0.201123,-0.177180,10.218974,-0.010653,0.018110,0.003196,-16.37,19.93,-82.95,
-0.205912,-0.196335,10.199819,-0.010653,0.018110,0.003196,-16.87,19.92,-83.28,
-0.172391,-0.186757,10.180665,-0.010653,0.018110,0.003196,-13.70,18.85,-84.43,
-0.205912,-0.172391,10.190242,-0.010653,0.018110,0.003196,-13.70,18.85,-84.43,
-0.205912,-0.181969,10.199819,-0.010653,0.018110,0.003196,-13.70,18.85,-84.43,
-0.177180,-0.167603,10.180665,-0.010653,0.018110,0.003196,-15.36,20.10,-82.78,
-0.196335,-0.172391,10.218974,-0.010653,0.017044,0.002131,-15.36,20.10,-82.78,
-0.210700,-0.186757,10.218974,-0.010653,0.017044,0.002131,-15.36,20.10,-82.78,
-0.177180,-0.191546,10.199819,-0.010653,0.017044,0.002131,-15.19,20.27,-82.13,
-0.205912,-0.162814,10.199819,-0.010653,0.017044,0.002131,-15.19,20.27,-82.13,
-0.201123,-0.177180,10.199819,-0.010653,0.017044,0.002131,-14.36,19.20,-81.32,
-0.215489,-0.201123,10.228551,-0.010653,0.017044,0.002131,-14.36,19.20,-81.32,
-0.196335,-0.167603,10.195031,-0.010653,0.017044,0.002131,-14.36,19.20,-81.32,
-0.196335,-0.167603,10.204608,-0.010653,0.017044,0.002131,-16.71,20.08,-83.60,
-0.158025,-0.172391,10.214185,-0.010653,0.017044,0.002131,-16.71,20.08,-83.60,
-0.220278,-0.167603,10.199819,-0.010653,0.017044,0.002131,-14.86,19.47,-83.61,
-0.191546,-0.167603,10.195031,-0.010653,0.017044,0.002131,-14.86,19.47,-83.77,
-0.196335,-0.215489,10.199819,-0.010653,0.017044,0.002131,-14.86,19.47,-83.77,
-0.201123,-0.186757,10.199819,-0.010653,0.017044,0.002131,-15.38,18.84,-83.61,
-0.177180,-0.158025,10.190242,-0.009588,0.018110,0.005326,-15.38,18.84,-83.61,
-0.196335,-0.201123,10.209397,-0.009588,0.018110,0.005326,-15.38,18.84,-83.61,
-0.167603,-0.172391,10.223763,-0.009588,0.018110,0.005326,-15.71,18.69,-82.96,
-0.181969,-0.162814,10.195031,-0.009588,0.018110,0.005326,-15.71,18.69,-82.96,
-0.196335,-0.191546,10.199819,-0.009588,0.018110,0.005326,-15.87,19.33,-81.98,
-0.225066,-0.181969,10.190242,-0.009588,0.018110,0.005326,-15.87,19.33,-81.98,
-0.210700,-0.172391,10.185454,-0.009588,0.018110,0.005326,-15.87,19.33,-81.98,
-0.205912,-0.167603,10.185454,-0.009588,0.018110,0.005326,-15.38,18.54,-83.13,
-0.196335,-0.177180,10.195031,-0.009588,0.018110,0.005326,-15.38,18.54,-83.13,
-0.196335,-0.220278,10.195031,-0.009588,0.018110,0.005326,-15.38,18.54,-83.13,
-0.201123,-0.172391,10.185454,-0.009588,0.018110,0.005326,-16.86,20.70,-83.27,
-0.186757,-0.162814,10.190242,-0.009588,0.018110,0.005326,-16.86,20.70,-83.27,
-0.191546,-0.196335,10.214185,-0.009588,0.018110,0.005326,-14.20,19.30,-85.89,
-0.201123,-0.177180,10.199819,-0.010653,0.019175,0.002131,-14.20,19.30,-85.89,
-0.205912,-0.186757,10.185454,-0.010653,0.019175,0.002131,-14.20,19.30,-85.89,
-0.210700,-0.177180,10.209397,-0.010653,0.019175,0.002131,-15.03,19.62,-83.93,
-0.201123,-0.162814,10.209397,-0.010653,0.019175,0.002131,-16.03,20.70,-84.08,
-0.167603,-0.172391,10.228551,-0.010653,0.019175,0.002131,-16.03,20.70,-84.08,
-0.191546,-0.186757,10.209397,-0.010653,0.019175,0.002131,-15.18,20.72,-83.75,
-0.181969,-0.177180,10.185454,-0.010653,0.019175,0.002131,-15.88,18.83,-83.94,
-0.205912,-0.181969,10.214185,-0.010653,0.019175,0.002131,-16.04,19.46,-83.77,
-0.181969,-0.172391,10.204608,-0.010653,0.019175,0.002131,-16.04,19.46,-83.77,
-0.177180,-0.186757,10.195031,-0.010653,0.019175,0.002131,-15.03,19.65,-82.30,
-0.205912,-0.177180,10.180665,-0.010653,0.019175,0.002131,-15.38,18.54,-83.13,
-0.210700,-0.191546,10.180665,-0.010653,0.019175,0.002131,-15.02,20.57,-83.10,
-0.225066,-0.205912,10.204608,-0.010653,0.019175,0.002131,-15.02,20.57,-83.10,
-0.201123,-0.181969,10.195031,-0.007457,0.017044,0.003196,-14.04,18.69,-84.59,
-0.162814,-0.172391,10.209397,-0.007457,0.017044,0.003196,-15.22,17.91,-83.79,
-0.181969,-0.167603,10.195031,-0.007457,0.017044,0.003196,-16.72,19.30,-83.61,
-0.191546,-0.186757,10.175876,-0.007457,0.017044,0.003196,-15.03,19.62,-84.42,
-0.172391,-0.162814,10.175876,-0.007457,0.017044,0.003196,-15.03,19.62,-84.42,
-0.191546,-0.177180,10.204608,-0.007457,0.017044,0.003196,-14.85,20.72,-83.75,
-0.177180,-0.191546,10.180665,-0.007457,0.017044,0.003196,-15.19,19.95,-82.95,
-0.210700,-0.172391,10.185454,-0.007457,0.017044,0.003196,-15.19,19.95,-82.95,
-0.167603,-0.172391,10.190242,-0.007457,0.017044,0.003196,-15.02,20.56,-84.41,
-0.201123,-0.172391,10.209397,-0.007457,0.017044,0.003196,-14.36,19.17,-83.28,
-0.196335,-0.181969,10.214185,-0.007457,0.017044,0.003196,-15.71,19.15,-83.77,
-0.196335,-0.143659,10.190242,-0.007457,0.017044,0.003196,-15.03,19.64,-82.79,
