17.388938	-33.578639	-71.504508	
17.388938	-33.578639	-71.504508	
17.388938	-33.578639	-73.003555	
17.388938	-33.578639	-73.003555	
18.588174	-31.629878	-72.70375	
18.288366	-33.428733	-72.403938	
18.288366	-33.428733	-72.403938	
20.387031	-32.379402	-70.754989	
20.387031	-32.379402	-70.754989	
20.536935	-31.479974	-72.104133	
20.536935	-31.479974	-72.104133	
20.087221	-31.929687	-71.504508	
20.087221	-31.929687	-71.504508	
17.838651	-32.829116	-73.003555	
20.087221	-31.180164	-71.504508	
20.087221	-31.180164	-71.504508	
19.637508	-31.180164	-73.003555	
19.637508	-31.180164	-73.003555	
18.288366	-29.081499	-73.603179	
18.288366	-29.081499	-73.603179	
20.536935	-29.081499	-74.352699	
20.536935	-29.081499	-74.352699	
21.586267	-28.931594	-71.504508	
21.586267	-28.931594	-71.504508	
20.087221	-28.481882	-71.954223	
19.487602	-27.582452	-74.352699	
19.487602	-27.582452	-74.352699	
19.487602	-27.582452	-73.153465	
19.487602	-27.582452	-73.153465	
18.887985	-25.783597	-73.003555	
20.836744	-24.734266	-74.052894	
20.237125	-26.083406	-73.603179	
21.286458	-24.434455	-73.902984	
22.485694	-24.434455	-73.902984	
18.738079	-26.083406	-73.153465	
20.387031	-23.535028	-73.003555	
21.736171	-24.134647	-73.153465	
21.886077	-24.284551	-73.303367	
21.586267	-23.834836	-72.70375	
22.635601	-22.785505	-72.254035	
21.736171	-21.436363	-71.654418	
22.485694	-20.237125	-73.153465	
23.535028	-19.487602	-72.853652	
24.88417	-18.138462	-71.954223	
23.235218	-19.787412	-73.153465	
24.284551	-18.738079	-72.104133	
23.834836	-16.489509	-72.254035	
23.385124	-17.688747	-73.003555	
25.783597	-15.889892	-71.354606	
25.483789	-16.339605	-72.104133	
25.933502	-15.440178	-71.954223	
25.183979	-14.990465	-69.705657	
26.533121	-14.390846	-71.654418	
26.982835	-16.339605	-71.354606	
26.533121	-14.840559	-69.555755	
26.233312	-14.091036	-71.054801	
26.533121	-15.140369	-69.555755	
25.034074	-14.840559	-72.853652	
27.13274	-15.739988	-71.504508	
25.783597	-14.390846	-71.054801	
25.183979	-16.189701	-71.954223	
25.933502	-13.791227	-71.204704	
27.13274	-15.440178	-69.705657	
25.933502	-14.990465	-71.504508	
25.783597	-15.889892	-71.654418	
25.034074	-15.590083	-72.104133	
26.383216	-15.739988	-71.204704	
26.683025	-14.990465	-70.155372	
25.183979	-15.739988	-70.754989	
26.533121	-15.889892	-71.354606	
26.683025	-15.440178	-70.754989	
26.533121	-15.590083	-70.605087	
25.933502	-14.54075	-71.204704	
26.683025	-14.54075	-71.954223	
25.034074	-14.390846	-71.054801	
25.483789	-14.091036	-71.054801	
27.13274	-13.491418	-71.504508	
26.233312	-11.392753	-71.054801	
24.434455	-11.542657	-71.504508	
25.633693	-12.292181	-72.254035	
24.88417	-12.292181	-71.504508	
24.134647	-10.34342	-72.254035	
24.134647	-10.34342	-72.254035	
23.984741	-8.244755	-73.153465	
23.984741	-8.244755	-73.153465	
22.785505	-8.244755	-72.853652	
22.785505	-8.244755	-72.853652	
23.235218	-7.045518	-72.403938	
23.235218	-4.047425	-72.403938	
23.235218	-4.047425	-72.403938	
22.485694	-3.147997	-72.104133	
22.485694	-3.147997	-72.104133	
24.734266	-2.098665	-72.403938	
24.734266	-2.098665	-72.403938	
22.485694	0.149905	-72.104133	
22.485694	0.149905	-72.104133	
22.785505	0.449714	-71.054801	
22.785505	0.449714	-71.054801	
22.035982	2.848188	-72.104133	
22.635601	1.049332	-72.254035	
22.635601	1.049332	-72.254035	
21.286458	4.047425	-71.654418	
21.286458	4.047425	-71.654418	
22.035982	4.796948	-72.403938	
22.035982	4.796948	-72.403938	
20.986648	5.096758	-71.354606	
20.986648	5.096758	-71.354606	
21.136554	7.195423	-70.155372	
19.637508	6.895613	-70.754989	
19.637508	6.895613	-70.754989	
20.087221	8.094851	-71.504508	
20.087221	8.094851	-71.504508	
20.237125	9.743802	-72.104133	
20.237125	9.743802	-72.104133	
18.887985	8.844374	-72.254035	
18.887985	8.844374	-72.254035	
16.339605	9.593897	-72.70375	
16.339605	9.593897	-72.70375	
16.339605	10.793134	-70.754989	
17.239032	10.943039	-72.853652	
17.239032	10.943039	-72.853652	
14.990465	8.69447	-72.403938	
14.990465	8.69447	-72.403938	
14.840559	8.094851	-74.052894	
14.840559	8.094851	-74.052894	
15.440178	9.743802	-74.652511	
15.440178	9.743802	-74.652511	
13.941132	10.193516	-73.603179	
14.390846	9.593897	-73.003555	
14.240942	11.692563	-73.153465	
14.091036	10.043611	-73.753082	
12.741895	11.392753	-72.853652	
12.891799	10.793134	-73.753082	
14.240942	9.743802	-73.153465	
14.091036	9.144184	-73.303367	
14.240942	9.743802	-73.153465	
14.990465	9.743802	-72.853652	
14.390846	10.34342	-73.753082	
14.840559	10.043611	-74.052894	
13.341513	11.092944	-73.003555	
14.390846	11.842467	-72.70375	
13.191609	10.493325	-73.153465	
14.240942	12.442086	-71.654418	
13.341513	11.092944	-73.753082	
14.240942	11.392753	-73.603179	
12.891799	10.793134	-73.303367	
13.491418	12.142276	-72.104133	
13.641323	11.092944	-73.753082	
13.641323	11.842467	-70.754989	
14.390846	11.542657	-72.70375	
12.891799	11.542657	-72.70375	
12.741895	10.943039	-72.104133	
12.442086	11.692563	-74.352699	
11.842467	13.491418	-72.254035	
12.741895	11.692563	-74.652511	
12.442086	13.641323	-72.853652	
13.491418	13.191609	-72.853652	
10.043611	12.741895	-72.70375	
11.242848	12.142276	-73.153465	
10.943039	13.641323	-74.352699	
11.242848	13.191609	-73.902984	
11.542657	13.041704	-72.70375	
12.59199	13.041704	-73.003555	
10.043611	11.842467	-73.753082	
10.193516	12.142276	-73.153465	
9.593897	12.741895	-74.802413	
8.994278	13.641323	-73.603179	
9.294088	13.041704	-73.303367	
7.045518	13.041704	-73.753082	
8.094851	13.041704	-75.55194	
8.544565	12.292181	-74.502601	
5.546472	13.491418	-74.502601	
5.846281	13.491418	-74.052894	
5.096758	13.791227	-74.502601	
5.846281	13.791227	-74.502601	
5.396567	13.191609	-74.652511	
4.796948	13.041704	-73.753082	
4.347235	14.54075	-74.052894	
3.897521	14.091036	-74.952316	
3.297902	13.491418	-75.252128	
4.946853	14.840559	-74.652511	
3.297902	14.240942	-75.252128	
2.848188	14.990465	-75.55194	
2.698283	13.191609	-74.952316	
1.94876	14.840559	-75.40203	
1.349142	14.54075	-74.502601	
2.548379	14.240942	-76.001647	
2.398474	13.191609	-74.952316	
0.449714	14.091036	-74.652511	
0.149905	14.840559	-74.652511	
0.299809	15.440178	-74.502601	
-0.899428	13.641323	-74.652511	
0.599619	14.240942	-75.252128	
1.798856	13.491418	-74.502601	
-1.199237	13.641323	-75.701843	
-0.449714	15.590083	-74.652511	
-0.449714	15.590083	-74.652511	
0.449714	14.091036	-75.40203	
0.449714	14.091036	-75.40203	
-1.94876	12.891799	-75.701843	
-1.94876	12.891799	-75.701843	
-0.449714	14.091036	-74.652511	
-0.449714	14.091036	-74.652511	
-2.098665	14.240942	-76.001647	
-2.098665	14.240942	-76.001647	
-2.548379	13.791227	-74.502601	
-3.297902	14.54075	-74.802413	
-3.297902	14.54075	-74.802413	
-3.447807	12.891799	-75.701843	
-3.447807	12.891799	-75.701843	
-3.447807	13.641323	-75.701843	
-3.447807	13.641323	-75.701843	
-2.848188	12.292181	-75.55194	
-2.848188	12.292181	-75.55194	
-4.347235	12.741895	-75.252128	
-4.347235	12.741895	-75.252128	
-5.546472	11.542657	-76.601272	
-5.396567	12.142276	-75.40203	
-5.396567	12.142276	-75.40203	
-5.846281	10.043611	-76.30146	
-5.846281	10.043611	-76.30146	
-6.295995	10.043611	-76.601272	
-6.295995	10.043611	-76.601272	
-6.595804	9.593897	-76.601272	
-6.595804	9.593897	-76.601272	
-8.544565	9.593897	-77.350791	
-8.544565	9.593897	-77.350791	
-8.69447	10.193516	-76.151557	
-8.69447	9.443993	-76.451362	
-8.69447	9.443993	-76.451362	
-8.844374	8.844374	-76.001647	
-8.844374	8.844374	-76.001647	
-11.092944	9.144184	-76.601272	
-11.092944	9.144184	-76.601272	
-12.142276	9.144184	-77.050987	
-12.142276	9.144184	-77.050987	
-11.542657	8.844374	-76.001647	
-11.542657	8.844374	-76.001647	
-10.943039	8.994278	-76.151557	
-11.692563	8.994278	-76.151557	
-11.692563	8.994278	-76.151557	
-12.442086	8.994278	-75.40203	
-14.240942	8.69447	-76.451362	
-13.641323	8.39466	-76.001647	
-13.941132	8.994278	-73.902984	
-14.840559	9.144184	-76.601272	
-14.690655	8.69447	-75.40203	
-14.690655	8.244755	-74.652511	
-15.739988	8.69447	-75.40203	
-14.390846	7.645136	-74.802413	
-16.189701	7.795041	-75.701843	
-17.089128	8.094851	-74.802413	
-16.489509	7.495232	-75.40203	
-14.240942	9.443993	-74.352699	
-17.089128	7.195423	-76.001647	
-17.089128	7.195423	-75.252128	
-16.189701	6.295995	-75.701843	
-16.489509	7.795041	-74.652511	
-16.339605	7.645136	-76.601272	
-16.489509	7.045518	-76.451362	
-16.489509	5.846281	-74.652511	
-17.988555	6.295995	-74.652511	
-17.089128	7.645136	-76.001647	
-17.388938	5.396567	-75.55194	
-17.239032	6.745709	-76.151557	
-18.288366	7.045518	-75.40203	
-18.588174	5.396567	-75.252128	
-18.288366	6.745709	-74.352699	
-18.288366	5.096758	-76.151557	
-18.887985	6.895613	-75.252128	
-20.387031	6.445899	-73.902984	
-19.337697	4.497139	-77.050987	
-19.337697	5.396567	-76.001647	
-18.738079	5.846281	-75.701843	
-19.787412	4.796948	-75.40203	
-19.337697	2.998093	-74.802413	
-19.037889	5.546472	-76.151557	
-18.288366	5.546472	-74.952316	
-21.136554	5.696376	-76.001647	
-20.536935	3.597711	-73.902984	
-20.387031	3.447807	-75.55194	
-20.237125	5.096758	-74.952316	
-21.286458	4.047425	-76.151557	
-20.986648	0.899428	-76.451362	
-19.787412	2.848188	-75.701843	
-20.387031	1.798856	-75.55194	
-20.986648	0.449714	-74.652511	
-20.387031	1.049332	-74.052894	
-22.33579	0.299809	-76.601272	
-22.785505	0.899428	-76.451362	
-23.535028	0.449714	-74.952316	
-22.485694	-1.798856	-74.802413	
-23.235218	-1.648951	-74.952316	
-22.485694	-2.098665	-74.952316	
-24.734266	-4.796948	-75.40203	
-23.235218	-4.047425	-74.652511	
-24.284551	-2.848188	-75.701843	
-23.834836	-4.497139	-73.753082	
-24.734266	-5.546472	-75.701843	
-25.483789	-3.597711	-74.352699	
-25.633693	-4.946853	-75.252128	
-25.034074	-4.796948	-75.40203	
-25.183979	-8.094851	-74.502601	
-27.432548	-8.844374	-76.001647	
-26.683025	-8.844374	-73.303367	
-27.732358	-9.743802	-73.902984	
-26.383216	-10.043611	-74.052894	
-27.882263	-10.34342	-74.802413	
-28.78169	-10.193516	-72.104133	
-28.931594	-10.34342	-73.303367	
-28.931594	-10.793134	-74.052894	
-28.631786	-10.34342	-73.303367	
-28.78169	-12.142276	-73.153465	
-30.580545	-13.641323	-72.853652	
-30.580545	-13.641323	-72.853652	
-30.580545	-15.889892	-72.403938	
-30.580545	-15.889892	-72.403938	
-29.831022	-16.789319	-72.853652	
-29.831022	-16.789319	-72.853652	
-31.03026	-17.089128	-71.054801	
-31.03026	-17.089128	-71.054801	
-28.481882	-20.237125	-71.354606	
-30.280736	-20.986648	-71.054801	
-30.280736	-20.986648	-71.054801	
-30.880355	-21.136554	-70.455177	
-30.880355	-21.136554	-70.455177	
-28.931594	-23.834836	-70.455177	
-28.931594	-23.834836	-70.455177	
-29.531213	-26.383216	-68.506416	
-29.531213	-26.383216	-68.506416	
-28.032167	-26.832929	-69.85556	
-28.032167	-26.832929	-69.85556	
-29.531213	-27.882263	-70.305274	
-30.280736	-29.531213	-69.10604	
-30.280736	-29.531213	-69.10604	
-28.182071	-29.681118	-68.206611	
-28.182071	-29.681118	-68.206611	
-28.481882	-31.03026	-69.10604	
-28.481882	-31.03026	-69.10604	
-28.631786	-31.629878	-69.405845	
-28.631786	-31.629878	-69.405845	
-27.282644	-32.529308	-68.056709	
-26.982835	-33.728542	-67.307182	
-26.982835	-33.728542	-67.307182	
-28.032167	-33.728542	-66.557662	
-28.032167	-33.728542	-66.557662	
-25.633693	-34.328163	-66.107948	
-25.633693	-34.328163	-66.107948	
-26.982835	-34.92778	-67.756896	
-26.982835	-34.92778	-67.756896	
-25.483789	-37.176349	-66.557662	
-25.483789	-37.176349	-66.557662	
-25.633693	-36.276924	-67.157279	
-24.284551	-36.426826	-67.756896	
-24.284551	-36.426826	-67.756896	
-24.734266	-36.876541	-65.508323	
-24.734266	-36.876541	-65.508323	
-24.134647	-37.77597	-64.908706	
-24.134647	-37.77597	-64.908706	
-22.635601	-38.225681	-67.157279	
-22.635601	-38.225681	-67.157279	
-23.385124	-38.975204	-66.407752	
-22.635601	-37.77597	-65.658233	
-22.33579	-38.525493	-64.608901	
-20.986648	-39.574825	-66.557662	
-21.286458	-38.825302	-66.557662	
-19.787412	-38.825302	-67.007369	
-21.886077	-38.525493	-66.857467	
-20.237125	-39.12511	-67.307182	
-22.33579	-37.026447	-67.157279	
-20.237125	-38.375587	-67.756896	
-19.637508	-37.476158	-68.206611	
-19.637508	-38.225681	-65.658233	
-18.138462	-38.525493	-68.656326	
-19.037889	-39.574825	-68.806228	
-18.738079	-39.12511	-68.806228	
-17.089128	-40.174442	-66.107948	
-17.388938	-38.525493	-69.405845	
-17.838651	-39.275016	-68.95613	
-17.388938	-38.975204	-69.405845	
-16.339605	-38.225681	-69.405845	
-16.189701	-37.176349	-69.85556	
-16.939224	-38.825302	-69.10604	
-16.189701	-38.375587	-67.756896	
-16.339605	-38.975204	-71.204704	
-15.140369	-39.275016	-68.95613	
-15.889892	-39.275016	-69.405845	
-15.889892	-37.476158	-69.705657	
-15.590083	-37.77597	-69.705657	
-14.390846	-39.724727	-69.405845	
-14.840559	-37.476158	-70.155372	
-13.641323	-38.525493	-67.457084	
-13.191609	-38.825302	-68.806228	
-11.992371	-38.375587	-69.555755	
-12.442086	-38.825302	-68.056709	
-11.692563	-37.626064	-68.506416	
-11.542657	-38.975204	-70.155372	
-12.741895	-39.874633	-70.605087	
-11.092944	-38.975204	-70.155372	
-10.34342	-38.975204	-70.155372	
-10.943039	-40.324348	-70.305274	
-8.994278	-39.12511	-69.85556	
-9.593897	-38.975204	-70.155372	
-7.345327	-39.724727	-68.95613	
-7.944946	-39.12511	-69.85556	
-7.795041	-37.77597	-69.705657	
-7.195423	-39.12511	-71.054801	
-7.795041	-38.975204	-68.656326	
-6.745709	-38.825302	-70.605087	
-5.546472	-38.225681	-69.405845	
-5.096758	-37.77597	-70.754989	
-5.996185	-39.874633	-70.305274	
-4.347235	-39.724727	-69.405845	
-3.447807	-38.825302	-70.305274	
-3.597711	-38.975204	-69.705657	
-4.647044	-38.825302	-70.305274	
-3.447807	-37.176349	-71.354606	
-4.796948	-38.225681	-71.204704	
-4.047425	-38.225681	-69.405845	
-4.946853	-37.925872	-69.10604	
-3.147997	-39.12511	-71.054801	
-3.147997	-39.12511	-71.054801	
-2.848188	-38.975204	-69.705657	
-2.098665	-37.476158	-70.754989	
-2.098665	-37.476158	-70.754989	
0.299809	-38.525493	-71.504508	
0.299809	-38.525493	-71.504508	
0.899428	-36.426826	-69.85556	
0.899428	-36.426826	-69.85556	
0.899428	-38.375587	-71.654418	
0.899428	-38.375587	-71.654418	
0.899428	-36.876541	-72.104133	
1.94876	-38.375587	-71.654418	
1.94876	-38.375587	-71.654418	
2.548379	-38.975204	-70.455177	
2.548379	-38.975204	-70.455177	
2.398474	-37.626064	-72.104133	
2.398474	-37.626064	-72.104133	
2.098665	-37.476158	-71.204704	
2.098665	-37.476158	-71.204704	
4.647044	-39.12511	-71.054801	
4.647044	-39.12511	-71.054801	
4.796948	-38.225681	-70.155372	
5.546472	-37.026447	-69.405845	
5.546472	-37.026447	-69.405845	
6.595804	-36.276924	-69.405845	
6.595804	-36.276924	-69.405845	
5.546472	-36.576732	-71.204704	
5.546472	-36.576732	-71.204704	
7.345327	-37.026447	-70.155372	
7.345327	-37.026447	-70.155372	
7.944946	-34.92778	-71.054801	
7.944946	-34.92778	-71.054801	
8.244755	-35.227588	-71.054801	
8.69447	-35.227588	-72.853652	
8.69447	-35.227588	-72.853652	
10.043611	-34.328163	-71.954223	
10.043611	-34.328163	-71.954223	
9.743802	-35.677303	-69.555755	
9.743802	-35.677303	-69.555755	
8.844374	-35.827209	-71.504508	
10.493325	-36.876541	-70.305274	
10.043611	-35.077686	-70.455177	
9.294088	-35.5274	-70.155372	
8.994278	-36.127017	-71.654418	
10.493325	-34.478065	-71.354606	
11.842467	-35.827209	-69.705657	
10.793134	-36.576732	-68.95613	
11.542657	-37.476158	-70.155372	
11.092944	-35.5274	-69.405845	
12.142276	-35.5274	-68.95613	
12.891799	-35.5274	-68.656326	
13.641323	-35.5274	-70.455177	
12.741895	-37.176349	-69.10604	
13.191609	-34.92778	-69.555755	
12.59199	-35.5274	-68.656326	
14.840559	-35.077686	-70.155372	
14.840559	-36.576732	-68.95613	
14.390846	-36.276924	-69.405845	
13.641323	-35.827209	-69.405845	
13.941132	-36.426826	-68.806228	
13.941132	-36.426826	-68.806228	
14.690655	-36.426826	-69.85556	
14.390846	-36.576732	-69.705657	
14.840559	-35.5274	-70.455177	
14.840559	-35.5274	-69.705657	
14.240942	-36.876541	-69.85556	
15.440178	-37.176349	-69.555755	
14.840559	-37.026447	-70.155372	
16.489509	-37.925872	-68.056709	
16.339605	-37.476158	-68.95613	
16.639415	-37.77597	-67.906799	
17.688747	-36.426826	-68.806228	
17.688747	-37.925872	-68.506416	
15.889892	-37.026447	-67.906799	
16.339605	-38.225681	-67.906799	
17.388938	-37.026447	-68.656326	
15.440178	-36.876541	-68.056709	
17.089128	-38.225681	-67.457084	
15.140369	-39.275016	-66.407752	
15.889892	-37.77597	-68.656326	
17.239032	-38.825302	-67.756896	
16.939224	-39.574825	-67.307182	
14.840559	-38.975204	-67.906799	
14.690655	-37.626064	-69.10604	
13.641323	-38.525493	-68.656326	
13.191609	-37.626064	-69.10604	
12.442086	-38.825302	-69.10604	
11.692563	-38.375587	-70.305274	
12.142276	-38.525493	-69.405845	
11.542657	-38.225681	-71.204704	
8.844374	-37.476158	-71.954223	
7.944946	-37.176349	-70.605087	
8.69447	-37.626064	-69.85556	
8.69447	-36.876541	-71.054801	
7.045518	-37.476158	-71.204704	
5.846281	-36.576732	-71.204704	
4.647044	-36.876541	-71.654418	
4.647044	-37.176349	-73.603179	
2.398474	-37.626064	-71.654418	
2.398474	-37.626064	-71.654418	
0.599619	-37.026447	-73.303367	
0.599619	-37.026447	-73.303367	
-1.94876	-37.176349	-72.853652	
-1.94876	-37.176349	-72.853652	
-2.548379	-36.276924	-74.052894	
-2.548379	-36.276924	-74.052894	
-5.996185	-35.227588	-73.603179	
-8.69447	-36.127017	-73.603179	
-8.69447	-36.127017	-73.603179	
-9.443993	-36.876541	-73.603179	
-9.443993	-36.876541	-73.603179	
-9.743802	-37.626064	-72.853652	
-9.743802	-37.626064	-72.853652	
-11.092944	-36.576732	-73.753082	
-11.092944	-36.576732	-73.753082	
-12.142276	-37.026447	-72.70375	
